Date,BTC-USD,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2023-02-05,22955.666015625,395.92930094401044,78.47803243001302,78.08478037516277,34.98248163859049,98.39969889322917,137.80963643391928,68.29903411865234,37.17391713460287,62.74609247843424,126.3160400390625,147.6863250732422
2023-02-06,22760.109375,395.11944580078125,78.1873550415039,77.9663314819336,34.97929382324219,98.31983947753906,137.24447631835938,68.3269271850586,37.09492874145508,62.92371368408203,126.08033752441406,147.6147003173828
2023-02-07,23264.291015625,400.287109375,79.23946380615234,80.49930572509766,35.38092041015625,98.62650299072266,140.67462158203125,68.0386962890625,36.9490966796875,62.896148681640625,126.8925552368164,147.95652770996094
2023-02-08,22939.3984375,395.9100036621094,78.60440826416016,79.77950286865234,35.1705436706543,98.07069396972656,138.97915649414062,67.51805114746094,36.848846435546875,61.83961486816406,126.51991271972656,146.6965789794922
2023-02-09,21819.0390625,392.477783203125,77.46700286865234,79.09613800048828,34.77848434448242,97.18907928466797,138.2147216796875,67.22052764892578,36.493385314941406,60.99437713623047,125.4114761352539,146.42303466796875
2023-02-10,21651.18359375,393.3937683105469,77.75135803222656,82.19402313232422,34.89323425292969,97.87903594970703,137.57769775390625,67.84345245361328,36.56630325317383,62.20711898803711,126.5963363647461,144.70399475097656
2023-02-11,21870.875,394.93310546875,77.88721211751302,82.12417093912761,35.02710978190104,98.17610422770183,138.37153116861978,68.10068257649739,36.6787109375,62.33267339070638,126.94668833414714,145.4104970296224
2023-02-12,21788.203125,396.4724426269531,78.02306620279948,82.05431874593098,35.1609853108724,98.47317250569661,139.16536458333334,68.35791269938152,36.79111862182617,62.45822779337565,127.29704030354817,146.11699930826822
2023-02-13,21808.1015625,398.01177978515625,78.15892028808594,81.98446655273438,35.29486083984375,98.7702407836914,139.95919799804688,68.61514282226562,36.903526306152344,62.58378219604492,127.64739227294922,146.82350158691406
2023-02-14,22220.8046875,397.82861328125,78.33902740478516,82.01180267333984,35.10360336303711,98.50192260742188,140.55699157714844,67.9922103881836,36.52073287963867,62.317344665527344,126.8925552368164,148.58164978027344
2023-02-15,24307.841796875,399.12054443359375,78.68022918701172,80.61775207519531,35.14185333251953,99.115234375,141.213623046875,68.12239074707031,36.6209831237793,62.72158432006836,126.26189422607422,150.3202362060547
2023-02-16,23623.474609375,393.6250305175781,77.78927612304688,79.82505798339844,34.788047790527344,98.0898666381836,138.76356506347656,67.6296157836914,36.283756256103516,62.243858337402344,125.0006332397461,147.0384063720703
2023-02-17,24565.6015625,392.6417541503906,77.05943298339844,76.98230743408203,34.797611236572266,98.7319107055664,137.02886962890625,68.50358581542969,36.101470947265625,62.91453170776367,126.11857604980469,147.06773376464844
2023-02-18,24641.27734375,390.67254638671875,76.74190330505371,76.88663482666016,34.61831474304199,98.1665267944336,136.21543884277344,68.43850135803223,35.92374515533447,62.6205358505249,125.71008491516113,145.83948135375977
2023-02-19,24327.642578125,388.7033386230469,76.42437362670898,76.79096221923828,34.43901824951172,97.60114288330078,135.40200805664062,68.37341690063477,35.74601936340332,62.32653999328613,125.30159378051758,144.6112289428711
2023-02-20,24829.1484375,386.734130859375,76.10684394836426,76.6952896118164,34.259721755981445,97.03575897216797,134.5885772705078,68.3083324432373,35.56829357147217,62.03254413604736,124.89310264587402,143.38297653198242
2023-02-21,24436.353515625,384.7649230957031,75.78931427001953,76.59961700439453,34.08042526245117,96.47037506103516,133.775146484375,68.24324798583984,35.390567779541016,61.738548278808594,124.48461151123047,142.15472412109375
2023-02-22,24188.84375,384.23480224609375,76.3580322265625,76.0893783569336,34.042179107666016,96.23079681396484,133.5791778564453,68.14098358154297,35.071563720703125,61.499671936035156,124.06422424316406,142.8775177001953
2023-02-23,23947.4921875,386.2785949707031,76.4433364868164,77.23741912841797,34.07086944580078,96.68118286132812,135.7940216064453,68.05728149414062,35.40879440307617,61.17811965942383,124.3986587524414,142.7602996826172
2023-02-24,23198.126953125,382.15228271484375,76.9551773071289,77.13720703125,34.099552154541016,96.12538146972656,133.37332153320312,67.60172271728516,34.75257110595703,61.196502685546875,122.79337310791016,140.5137939453125
2023-02-25,23175.375,382.5861307779948,77.0404790242513,77.21312967936198,34.09636688232422,96.40967305501302,133.61180114746094,67.5769271850586,34.770799001057945,61.05869674682617,122.66915384928386,141.09332275390625
2023-02-26,23561.212890625,383.0199788411458,77.1257807413737,77.28905232747395,34.09318161010742,96.69396464029948,133.85028076171875,67.55213165283203,34.78902689615885,60.92089080810547,122.54493459065755,141.6728515625
2023-02-27,23522.87109375,383.4538269042969,77.2110824584961,77.36497497558594,34.089996337890625,96.97825622558594,134.08876037597656,67.52733612060547,34.807254791259766,60.783084869384766,122.42071533203125,142.25238037109375
2023-02-28,23147.353515625,382.03662109375,77.56179809570312,76.2533950805664,34.15693283081055,96.75785064697266,133.7947540283203,66.96949005126953,34.82548141479492,59.717350006103516,121.51298522949219,142.15472412109375
2023-03-01,23646.55078125,380.5710754394531,78.16840362548828,77.75675964355469,34.042179107666016,97.14115142822266,132.81471252441406,66.47673034667969,34.287742614746094,58.73431396484375,121.31232452392578,140.36729431152344
2023-03-02,23475.466796875,383.5308837890625,79.05938720703125,78.44012451171875,33.879615783691406,98.28152465820312,134.4513397216797,67.38787841796875,34.73434066772461,59.84596633911133,122.05763244628906,139.8984375
2023-03-03,22362.6796875,389.68194580078125,80.18730163574219,79.50617218017578,34.41511154174805,99.34520721435547,137.34246826171875,67.44367218017578,35.31765365600586,60.865760803222656,123.42401885986328,142.90679931640625
2023-03-04,22353.349609375,389.7719319661458,79.75446065266927,79.51831817626953,34.42467498779297,99.28451792399089,137.5613555908203,67.50255584716797,35.272080739339195,60.9637565612793,123.40490976969402,142.5584462483724
2023-03-05,22435.513671875,389.86191813151044,79.32161966959636,79.53046417236328,34.43423843383789,99.2238286336263,137.78024291992188,67.56143951416016,35.226507822672524,61.06175231933594,123.38580067952473,142.21009318033853
2023-03-06,22429.7578125,389.951904296875,78.88877868652344,79.54261016845703,34.44380187988281,99.16313934326172,137.99913024902344,67.62032318115234,35.18093490600586,61.15974807739258,123.36669158935547,141.8617401123047
2023-03-07,22219.76953125,383.974365234375,77.33430480957031,78.15766906738281,33.55449676513672,97.88862609863281,136.28407287597656,66.95091247558594,34.296852111816406,60.15833282470703,121.37921142578125,139.927734375
2023-03-08,21718.080078125,384.60107421875,77.71343231201172,77.35586547851562,33.43018341064453,98.11860656738281,137.4110870361328,67.06246185302734,34.77991485595703,60.617706298828125,120.72945404052734,139.67381286621094
2023-03-09,20363.021484375,377.50537109375,75.71349334716797,76.26251220703125,32.07232666015625,96.6716079711914,135.44122314453125,66.43953704833984,33.986968994140625,60.13077926635742,119.50640869140625,136.34312438964844
2023-03-10,20187.244140625,372.05804443359375,74.10215759277344,75.28756713867188,31.489009857177734,94.87003326416016,133.05972290039062,66.11412811279297,32.902381896972656,59.18448257446289,118.62732696533203,134.9854278564453
2023-03-11,20632.41015625,371.8813069661458,73.84940338134766,74.77733357747395,31.074639638264973,94.69114939371745,133.3014678955078,66.22569783528645,33.07858912150065,59.487664540608726,118.99679565429688,135.0798594156901
2023-03-12,22163.94921875,371.70456949869794,73.59664916992188,74.26710001627605,30.660269419352215,94.51226552327473,133.543212890625,66.33726755777995,33.25479634602865,59.790846506754555,119.36626434326172,135.1742909749349
2023-03-13,24197.533203125,371.52783203125,73.3438949584961,73.75686645507812,30.245899200439453,94.33338165283203,133.7849578857422,66.44883728027344,33.43100357055664,60.09402847290039,119.73573303222656,135.2687225341797
2023-03-14,24746.07421875,377.66912841796875,74.28227233886719,74.48577117919922,30.857898712158203,95.33001708984375,136.87205505371094,67.05316925048828,33.777347564697266,60.88413619995117,120.80589294433594,137.56402587890625
2023-03-15,24375.9609375,375.3071594238281,71.874755859375,70.48585510253906,30.035531997680664,92.98222351074219,136.95050048828125,67.49014282226562,33.79558181762695,61.71098709106445,120.7008056640625,137.35891723632812
2023-03-16,25052.7890625,381.8919677734375,72.69935607910156,71.25122833251953,30.609272003173828,94.1800765991211,140.792236328125,67.53663635253906,33.79558181762695,62.124427795410156,121.82830047607422,139.83982849121094
2023-03-17,27423.9296875,377.4266357421875,71.57144165039062,70.1305160522461,29.624343872070312,92.6372299194336,140.59622192382812,67.04386901855469,33.0208625793457,61.527244567871094,120.2612533569336,138.0524139404297
2023-03-18,26965.87890625,378.63634236653644,72.06233723958333,70.59851837158203,29.734216690063477,93.04617309570312,140.72259521484375,67.35371907552083,33.13896814982096,61.68766784667969,120.76933034261067,138.25162251790366
2023-03-19,28038.67578125,379.84604899088544,72.55323282877605,71.06652069091797,29.84408950805664,93.45511627197266,140.84896850585938,67.66356913248698,33.257073720296226,61.84809112548828,121.27740732828777,138.4508310953776
2023-03-20,27767.236328125,381.0557556152344,73.04412841796875,71.5345230102539,29.953962326049805,93.86405944824219,140.975341796875,67.97341918945312,33.375179290771484,62.008514404296875,121.78548431396484,138.65003967285156
2023-03-21,28175.81640625,386.05926513671875,73.92945098876953,74.01106262207031,30.71314239501953,94.95135498046875,142.11471557617188,67.91736602783203,33.18241882324219,60.75907516479492,122.52411651611328,142.480712890625
2023-03-22,27307.4375,379.478271484375,72.61573791503906,72.43675231933594,30.002012252807617,93.13276672363281,140.70034790039062,67.29143524169922,31.970775604248047,59.565185546875,120.67277526855469,139.30642700195312
