Date,BTC-USD,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,VIX,BTC-USD_vol_20d,SPY_vol_20d,XLB_vol_20d,XLE_vol_20d,XLF_vol_20d,XLI_vol_20d,XLK_vol_20d,XLP_vol_20d,XLRE_vol_20d,XLU_vol_20d,XLV_vol_20d,XLY_vol_20d,volatility_regime
2015-11-12,0.08701184203697987,-0.013959447671954894,-0.020115976145080205,-0.02271739067051326,-0.015108364110080985,-0.013578091962397454,-0.008715476202759365,-0.0134941962821431,-0.006105986134170682,-0.009510977102977214,-0.017331148732441792,-0.009307541090589733,18.3700008392334,0.9339136770758008,0.07776667868088485,0.10420571592415256,0.1955371114144041,0.13072911702762816,0.07592432077510948,0.08384350510196543,0.07382738240327097,0.15292394845392654,0.14899954939285417,0.12308566562827354,0.08086834464620674,1
2015-11-13,-0.00413724390407888,-0.011228248029760746,0.012773967167082345,-0.004075084495481329,-0.008291729261416303,-0.004464154867697578,-0.01966711876382987,-0.008704903602758551,-0.013021808834887683,-0.003747164105099232,-0.002437449425734761,-0.0263059375146657,20.079999923706055,0.935185225549688,0.0863913231673584,0.11533245044157249,0.19420546211784553,0.13395261664846364,0.07701562371422496,0.1076048921707068,0.07663287198024094,0.15771471223001254,0.1490647466788708,0.12340713062323343,0.12330976566782907,1
2015-11-16,0.033061044786206084,0.005018002869338289,0.0042429638862608865,0.010872761601431913,0.004008779077577351,0.004260779384049451,0.0050620506419933875,0.0056501251329241775,-0.00033850346011243815,0.005578804765417278,0.004134028999348338,0.003998616188228832,18.15999984741211,0.9548486094516259,0.09354093026562818,0.11646307137267572,0.19565208579499294,0.13415883724915678,0.07273811012801741,0.11298364177328107,0.09076213862036271,0.1572597452524246,0.1558153391628528,0.10661679913569364,0.12539023445367145,1
2015-11-17,0.013130684314123231,-0.0007293409243336324,-0.0011123110117543522,-0.0110004212315844,-0.0020652556585697424,-0.002029083017752953,0.00023204578133806386,-0.0004110136511593643,0.015577464398636165,-0.018030567240784334,0.004258518428069014,0.001907158886325755,18.84000015258789,0.9489179370983004,0.08290219168728068,0.10320034724704126,0.18508942723287422,0.10393004973019425,0.06712046874637437,0.09737150976007558,0.08987203203001363,0.16981771752190097,0.16383289893050912,0.10318206337993392,0.11996082033791028,1
2015-11-18,-0.0015040490475721757,0.015865713164821882,0.01780972450796825,0.01646139309729233,0.017797862072908455,0.013863200115286078,0.015106061143120852,0.013777383295438428,0.011837395695795783,0.006356494679480962,0.01950833410932118,0.0171276520011463,16.850000381469727,0.9450235936465485,0.10192231868951902,0.12135864251503181,0.19330511705717368,0.122653009578489,0.08369144782328058,0.11291191211032496,0.10540020463403514,0.17520821307410028,0.16529166010121918,0.124398601267949,0.13580628059430652,1
2015-11-19,-0.025227919584780656,-0.0008621689752569273,-0.0010937582034419302,-0.013422155709644557,0.0016268570756921008,0.0043756080066741365,0.004578639157428288,0.0026371729893372997,0.005437314748327315,0.010759484440242328,-0.016777779464570708,0.0012476143239337212,16.989999771118164,0.93826115011595,0.1007183688764456,0.12146462849961644,0.19833582487292278,0.10971665567585602,0.0845146403961726,0.11156801515869955,0.09924780675080153,0.17567132135409835,0.16939548096075843,0.13669706204414783,0.1356344476318645,1
2015-11-20,-0.012653676109382728,0.003644304960675804,-0.0030654263711744623,-0.010648158267922425,0.0016242147104978955,0.005082456757043552,0.007292628508777987,-0.007080646889930597,0.008194094657608675,0.004166010910763518,0.008602917115416941,0.011959394173336912,15.470000267028809,0.925833740961306,0.1005750729094123,0.12192872770404097,0.1992458211000816,0.10899647955587774,0.08521257818019948,0.11397383743128119,0.10150041505503644,0.17846336830301093,0.1702069859555171,0.13786874299286425,0.14248223919775452,0
2015-11-23,-0.004591233954424845,-0.0003825317558626695,0.0004388887697079902,0.002380244380733698,-0.0013549023790491166,-0.0016912869547440756,-0.0019686171500097327,0.0029034402549643623,0.001727824458683136,-0.0030918908630525044,-0.0008405848730733689,0.0012279611112302469,15.619999885559082,0.6911513121004031,0.09775730660111234,0.12066870834105038,0.1670116077689859,0.1077992376514037,0.08455289284760074,0.11217402694383669,0.10195430379841752,0.1722286666654644,0.17025395425257903,0.1318274084239268,0.14181354200032517,0
2015-11-24,-0.009286603434051854,0.0013393447083058785,0.008334955225531848,0.021371160386413734,-0.0028489706175879315,-0.001633632010399566,0.00022796745272213315,0.002625483572902265,-0.015200521516742227,-0.0013956538969260857,0.0030840778795346857,-0.002084949254294366,15.930000305175781,0.681858128622908,0.0974512977316698,0.12173229986565653,0.1859040402020433,0.10779399860600482,0.08414612483368553,0.1120618478026634,0.10146640007260303,0.17953372279368132,0.16863912631842845,0.1318221931392636,0.14000415062913993,0
2015-11-25,0.025496347141729103,-0.00014344174096003748,-0.006308344850089798,-0.00813733862991528,0.000816300730236641,0.0,-0.003185650331228085,0.00261880906525791,0.0,-0.006056449444889256,0.005450116084368517,0.005039282268564538,15.1899995803833,0.6674558093797058,0.0974083202805722,0.1225796789209976,0.1857333166720283,0.10687095587814376,0.08405211676702158,0.11214119134290487,0.10191124397876143,0.17929744484012006,0.16742457038935094,0.13302042623648463,0.1405697779443468,0
2015-11-27,0.015192075210770817,0.0005730031538451197,-0.000657077139198825,-0.003602042736895461,0.0012221304745014816,0.0009081314602008561,0.0011399624838053235,0.0019052442294245076,0.003762537868541971,0.0009367716840378293,0.0009720033992905996,-0.0018378625983981323,15.119999885559082,0.7127355306402631,0.0968132175443124,0.12205491425650603,0.1854410990670594,0.09950966065192983,0.08349431398521481,0.11107972383040224,0.0929004545698442,0.11858514697489914,0.11027785699317703,0.13176305589943677,0.1398728582746036,0
2015-11-30,0.016232441013328103,-0.0013876759833175711,0.0008025028440712401,0.0012266189897720547,-0.0002714387860509593,-0.0021872802406915914,0.0003792993858380278,-0.0036290417027768918,0.000759405623471654,0.0005451002255578707,-0.004572824383777152,-0.0028391181118120334,16.1299991607666,0.5747618983032332,0.09549796842902265,0.1173057304416839,0.1852562100273608,0.0963558378920748,0.08364857026302254,0.10707775819117785,0.09533268892707931,0.11163622481866667,0.1056782179091834,0.13196598005500795,0.13471492265223892,0
2015-12-01,-0.03931137478764046,0.009535427295319643,0.006997070435664332,0.007939096868352147,0.010993079723041088,0.0047496764409640235,0.0088717725807268,0.00849861696227383,0.016552856844255004,0.007939755323274289,0.01687497489314449,0.010274885872664452,14.670000076293945,0.5160401154711234,0.09991610577097335,0.11910901172115806,0.17107178681411964,0.103020028318593,0.08508285680022598,0.11111966613088635,0.09915408900779128,0.12411397289146478,0.10493686960484976,0.14026842621220562,0.13772746790309712,0
2015-12-02,-0.009106494043992441,-0.010204926491410804,-0.013463062373095469,-0.03092173932517084,-0.011678998045485,-0.01018187857461672,-0.006313451252561331,-0.005016099450457889,-0.02044215685540396,-0.022242271726700014,-0.008435857672738578,-0.008699707554443603,15.90999984741211,0.4262309460335807,0.0932667862942051,0.10457089199818108,0.18759701395601272,0.09655245550195476,0.07822283493235441,0.10866972210529871,0.08652385552101442,0.14499839611213405,0.1276425399462892,0.12787979517102388,0.13715909439877447,0
2015-12-03,0.0051755164046409785,-0.01400285500398546,-0.008805096873952145,-0.020018363208325618,-0.016299749036362332,-0.0124908544726694,-0.01293393718474134,-0.0052427980679852215,-0.019922016510315665,-0.007582935138690128,-0.021896585072560426,-0.015080558399024335,18.110000610351562,0.4253395150408339,0.0984328641878135,0.10258007395506645,0.20051829094567078,0.10990406075384919,0.08954000513150748,0.09321837501734678,0.08191950941250663,0.15562067219962508,0.1296245216598752,0.15203352950611967,0.11116810968734647,1
2015-12-04,0.005918979811516678,0.019503377614667583,0.017543966997243254,-0.0062969937299311995,0.026511991547708336,0.014880884366010871,0.02459777523319362,0.022501547053905613,0.02032697075734835,0.014087618646075217,0.023527669549088692,0.019327590737400646,14.8100004196167,0.42153106787203326,0.11815262707937908,0.11828128551142815,0.196526823843217,0.143399585041406,0.1028014692613056,0.12420496492210158,0.11005681930237045,0.17021701969451994,0.13832285390649665,0.17247819357916225,0.1281786755424846,0
2015-12-07,0.017369641734802377,-0.002027829659194902,-0.006037474427381229,-0.013003430142982664,-0.003113269260205387,-0.001654961137598665,-0.001650807077490546,0.0009233223682849623,0.0,0.0014868108250565282,-0.00186457691131936,-0.0013993861049377276,15.84000015258789,0.44502482454795617,0.11788587569055826,0.12423663067486261,0.19203992173865858,0.14476704713840627,0.10141470115180849,0.12503345525218754,0.10847452793491175,0.16226637041480058,0.11871273492977237,0.17219784277411987,0.12907522775100702,0
2015-12-08,0.05063250120130314,-0.006719259030261049,-0.018888697821412226,-0.010283053437728396,-0.01262729806623053,-0.016025010349612012,-0.002480401725384329,-0.002569943522668372,0.0032654938302683068,-0.0014066969157996434,0.002242012919710712,-0.002967168493797523,17.600000381469727,0.4671166907799616,0.10607414831298521,0.12321365944575623,0.1772784595840813,0.1376053289868926,0.1034593192498465,0.11490104030210925,0.10011164291330478,0.1575194859830703,0.11658529754068524,0.15717910491101247,0.115426568816249,1
2015-12-09,0.0048127481426387675,-0.007779838646135961,0.03012467538566832,0.013149495046444137,-0.01155079152654881,-0.002995187164358093,-0.014692510744612086,-0.009514253269830575,-0.0055338399123091575,0.00023546934016893672,-0.010064505060751072,-0.012772879079525734,19.610000610351562,0.4477310955840284,0.10926214218323667,0.16726488896062525,0.1859399521194606,0.14253589932084748,0.1013840383916014,0.12601330158839236,0.1068206716615648,0.15792097240324424,0.10927994753120499,0.1494957045572063,0.12431471796507614,1
2015-12-10,-0.0049908263746698545,0.0025809289497495946,-0.0074757357419213966,0.006409047168064674,0.0008346979597311233,0.004694034111519141,0.0027530528318799874,0.0012008673905417044,-0.008183279679051858,-0.01642822339242489,0.007483629619850829,0.0033913021250397968,19.34000015258789,0.4427519333121205,0.10875858895707678,0.1690058827599601,0.18762287002262,0.14234556047557956,0.10104983097909268,0.12338763947479382,0.1029333716374089,0.1575047383205494,0.12099911815152015,0.1486899055025178,0.11650669353184469,1
2015-12-11,0.08775168909191544,-0.019380859438728915,-0.02658427257132623,-0.03741412056991755,-0.022101876202477833,-0.016819451667388297,-0.020819296286966438,-0.010993785809520151,-0.005346387996003954,-0.0028634260578613846,-0.014716082618855375,-0.02278428768762042,24.389999389648438,0.5159815831133916,0.1271329892947862,0.19282009375319706,0.22223142068313032,0.16022538437500072,0.11443792381212081,0.14290557225490932,0.11098685303929899,0.1580541061794484,0.120970013970231,0.1575292063978856,0.13978246760339408,1
2015-12-14,0.024038920210135872,0.0016784141492780513,-0.00443902646152583,0.0017579860040972672,0.0007098012582646973,0.0012009375401627054,0.002557019211272493,0.00327942631582423,0.0010265463295067168,0.0016694152497895853,0.0021716574443988446,0.001702272293270024,22.729999542236328,0.5369517434797558,0.1282283964207401,0.18885307115398467,0.20051761105921373,0.16121308856100117,0.11641349048464271,0.1447029969931936,0.11144974035299149,0.14883028132085802,0.12217766791774777,0.15794455964416046,0.14069633233573178,1
2015-12-15,0.047590868704790346,0.010497793725210425,0.005534993152746859,0.025172525667947365,0.023403749546102803,0.00018934873981013567,0.0044054740764536415,0.006403995026344367,0.011544389999056603,0.007856751244572413,0.013001518383674693,0.0054807864273052065,20.950000762939453,0.5471898708376105,0.1351346925851012,0.1906482539814809,0.2289130587424834,0.18472956085772713,0.11645885630657168,0.14561989568230632,0.11326479110615172,0.15468478910371725,0.12459816201534095,0.163889781327602,0.14098839486164536,1
2015-12-16,-0.022322275599520713,0.01463231873548021,0.010321400630839195,-0.006579776677618665,0.016216237253650068,0.017799736190017956,0.013619231772312945,0.019287648447826156,0.017985249148378513,0.02527811809125069,0.012974631726794472,0.016732324257115794,17.860000610351562,0.5222045931949749,0.14607788268187508,0.19578543835239381,0.22901000629486593,0.1944300501764708,0.13587693327404227,0.15400516846875154,0.13139117611307502,0.16672500556581274,0.1543835800694451,0.17037684943301856,0.15550387211111122,1
2015-12-17,0.0025146778985860596,-0.015238456665524924,-0.019977634768647667,-0.024555834427461787,-0.014320277167553352,-0.01655818101667106,-0.015713666968846907,-0.012875562327236856,-0.0012846258700004443,0.002073370084406667,-0.010742356143873977,-0.016456961048564533,18.940000534057617,0.5235365619929028,0.15531798936184893,0.20614451828383965,0.23963156262435878,0.2006978187369922,0.14611137820094475,0.16380583771629348,0.14079532039209766,0.1665657291890941,0.15444509571935153,0.17492582956654676,0.1651271368645291,1
2015-12-18,0.01652786219976443,-0.017814782742983093,-0.013512137903922916,-0.01751374020632246,-0.026733854526697298,-0.015245101529175908,-0.01939391752534403,-0.017718388374005634,-0.013008163851634946,-0.012428756469240132,-0.014498121699943578,-0.015719398526104045,20.700000762939453,0.520831212205933,0.1662957986386453,0.20918013370287203,0.24172440001510895,0.22054507901581127,0.1534611856617625,0.17655324107620848,0.15470992648497214,0.17354148156511437,0.16154697671676937,0.1817034743902347,0.17261494006883196,1
2015-12-21,-0.009139659153908575,0.0027346300341617447,0.0029786627938030996,0.00033987064520024646,0.0032690166329247816,0.002563783845028089,0.003376037796093634,0.003754926348237486,0.0005485186318545665,-0.0002353382733876197,0.003008229943683771,0.0016755444964073885,18.700000762939453,0.5238117809251537,0.16361323033496292,0.20851219854342798,0.23635530383030834,0.21777647002900333,0.15451246342996136,0.17494034252449528,0.15210485496417908,0.16221115372529077,0.15892935867828514,0.17049838000791875,0.16828415825100707,1
2015-12-22,-0.004712341050152391,0.009074107271444642,0.012661272328645667,0.01172468890694689,0.009349590817639974,0.013808820437273717,0.007277072119267203,0.013026054386939157,0.009210638841506968,0.008474846385249313,0.006748075262961395,0.007333842411253233,16.600000381469727,0.5219053339439513,0.16484168931721882,0.21233252897540336,0.22754840371617552,0.2185357824980753,0.1616248125934498,0.17683134046040133,0.15688051814060355,0.14810883291969193,0.1386111688950521,0.1697085024329599,0.16966318693815693,1
2015-12-23,0.013351772743957158,0.012383630838679993,0.023616635437327504,0.043500342381596946,0.01178939477862806,0.011729130135246235,0.008389538782505035,0.007319294378447028,0.009778209211593891,0.015405545215862348,0.010752694235270921,0.00510917044756698,15.569999694824219,0.5216466277903101,0.16356964490398634,0.22920646600605635,0.27780654320567555,0.21557589391647478,0.1618901394624686,0.17395846028519182,0.15619015852549809,0.129662834799782,0.1430129845441359,0.15196278060471038,0.16304314099001319,0
2015-12-24,0.028444746614998406,-0.0016503372644255387,-0.002262080980297343,-0.009013327036472063,-0.0008327147697958504,-0.0003739178981553293,-0.0004621585177114751,-0.0009816341330290967,0.000968455243882449,-0.0006893232295642759,0.0009673664752534172,-0.002668862935294447,15.739999771118164,0.5250182178656072,0.1473095593755801,0.21914909846651864,0.2785631745801835,0.19180261809764623,0.1521702400708924,0.14782195651303298,0.1362844501167927,0.11051105991499202,0.1365414249517127,0.12854604099804312,0.14555825572905207,0
2015-12-28,-0.0012866053884702522,-0.0005723231717885691,-0.001766252556763992,-0.004610578305074942,-0.0002083061864235347,-0.0005621178979452468,-0.00017351681705368716,-0.0003443815630030933,-0.0006704996408897212,0.0004594363520642464,-0.0011773805834650597,0.0006358849053174076,16.90999984741211,0.5514088103350144,0.14509548744479348,0.20633172237785838,0.26768151159014975,0.1861893850916711,0.14056655109890456,0.14781515860105118,0.13598212132719137,0.11073324266938445,0.13636296716770005,0.12812950076179222,0.14604706553192662,1
2015-12-29,0.02534819448794612,0.010672222105103879,0.009360766691367095,0.0069479834824786035,0.010421180467107272,0.009561166118090991,0.013651076277007457,0.008661371892578096,0.016587544585489944,0.005510883774234365,0.012203493430273715,0.011566149548847937,16.079999923706055,0.5578865807538215,0.14689004330697916,0.177322322455333,0.2644166447545022,0.18465913213443638,0.1437344696770601,0.14690847822739156,0.13306364590310005,0.12102505348959974,0.13692013076916768,0.12783747807203455,0.14554019367780227,0
2015-12-30,-0.014695742250116273,-0.007088154025580051,-0.009273955358945818,-0.013471293134823759,-0.007012976139671112,-0.008356148169929245,-0.008445665698375682,-0.0035127965263470617,0.0,-0.0009133278073829576,-0.004246755109177491,-0.008041660660458083,17.290000915527344,0.5606491431283138,0.14935653212156413,0.17830775794565445,0.2667669276242519,0.18681724048318182,0.1465933364060731,0.15001949597166125,0.13432373598196418,0.11522608553378838,0.11928985613583615,0.12764387436290894,0.14788985158489382,1
2015-12-31,0.009251772096881439,-0.010003112788504964,-0.008675948696750369,0.004496217948433134,-0.009970933286147732,-0.00730372296553905,-0.014041998124841859,-0.011163504859427964,-0.008142531930058095,-0.010743138125466456,-0.008943886763732811,-0.010005755779865178,18.209999084472656,0.4617762434400444,0.13603815435834735,0.15399865476770333,0.23140492639274177,0.17164115351083856,0.13536740916893114,0.13908542983203262,0.13453297007972045,0.1181182583870068,0.12717604721335926,0.11950292248250821,0.1277504748902992,1
2016-01-04,0.007162647438718084,-0.0035318832727349037,-0.003961745213864498,-8.294435318889626e-05,-0.004896778126701196,-0.0033824688058122776,-0.0033011640343749704,-0.003199391229383175,-0.005907107404498957,-0.0005206579394234634,-0.004573805623995231,-0.004341980458532735,20.700000762939453,0.3969808579730417,0.13286051568797802,0.15255966197161955,0.21153576167310612,0.15325383629414935,0.13783162591693507,0.13853410914475742,0.13487438134351967,0.12372142356488848,0.12657684648881656,0.11600718952151123,0.12845857457010026,1
2016-01-05,-0.0026114880105212457,0.0016911185912762416,-0.0004676512649034459,0.003814250249842388,0.0038510523574382116,0.0026773488647633403,-0.0026021572632026757,0.006419270801057975,0.03030225464883829,0.007177407044521411,0.004807004305313889,-0.0013017345090778898,19.34000015258789,0.39055118472660044,0.12047168870343097,0.14704259189563507,0.21118486847766854,0.140503155987332,0.1211607389948927,0.12744651920937933,0.11696458270889588,0.1515583605110411,0.09358128062167231,0.10674245604155393,0.10987744851270595,1
2016-01-06,-0.006609363193875617,-0.012614015511378085,-0.026217433281316427,-0.038493198894534286,-0.015345535116055298,-0.015446558346614347,-0.012333898594888093,-0.0033882181590050298,-0.009655237205820733,-0.0018386541891739494,-0.008161240012537485,-0.009776121069120847,20.59000015258789,0.39040540486269865,0.1167483137634194,0.15885107732139672,0.23645043781694708,0.1417665158547213,0.11930575428832366,0.12302324783140978,0.10837919814788563,0.15607558150136944,0.09381984567627628,0.10392214552369203,0.10036016617883088,1
2016-01-07,0.06744967414278147,-0.023991539864856692,-0.02716330339999251,-0.02439852640138973,-0.028138761883495067,-0.02711599912003182,-0.029539190713358532,-0.012000008699025178,-0.0183397329687619,-0.006678770634134246,-0.02028653813803105,-0.02053407182131184,24.989999771118164,0.4594810833401894,0.12975961973181263,0.17876440432927662,0.24386566027935228,0.1450993832103785,0.14332888900471585,0.1456886053180317,0.09747740490988999,0.16321576426612017,0.08517244970626375,0.11549524322800364,0.11027230260070671,1
2016-01-08,-0.010518533255044149,-0.010976467909941112,-0.010130997884736703,-0.012856975583455554,-0.015589947376433488,-0.010153239876132703,-0.007918620177032043,-0.007692690203381147,-0.013110491035509875,-0.00046347075298514007,-0.015059365673408931,-0.010751161393001585,27.010000228881836,0.4608757189599128,0.1329312340512334,0.17985785874038582,0.24693445660554592,0.15161687278708655,0.14569948484074075,0.14557311009257679,0.1001673450835491,0.1700138448665889,0.08521088090915487,0.12461685287545675,0.11369502857541841,1
2016-01-11,0.0009754921892843882,0.0003297311742207487,-0.005722968248939031,-0.007239709701870156,0.0004520963683325441,0.0002011838665081367,0.002152624971466066,0.0031085327433528764,0.0019847887438499967,0.0017719149820254465,-0.004001177634361808,0.002612695133745957,24.299999237060547,0.43411956304194965,0.12442696731048658,0.16675580876468613,0.2416221098826775,0.14264291978866017,0.1315007789335417,0.1407124090784742,0.0869732881560032,0.16695436577178702,0.08049262815333688,0.116886751407785,0.11053107666518312,1
2016-01-12,-0.028405912064368155,0.008068665132643593,0.001523598772316559,0.0023704075424091364,0.00768195289720941,0.00803986563024739,0.011895532640820106,0.0054569710010075045,-0.010894626534015628,-0.003922186379191839,0.012795805754324263,0.011052778778811057,22.469999313354492,0.4444387305255766,0.11820929970881516,0.1320913021231023,0.1670010026379422,0.1374593706628083,0.12658227859636623,0.14497307562760872,0.08481959524927661,0.16605535772544677,0.05992821702663667,0.12028311479804465,0.11784554378888104,1
2016-01-13,-0.007617802165628018,-0.02494092317240937,-0.023072780670987836,-0.024009142799549688,-0.026008500418700953,-0.02412727730106745,-0.02694118123649747,-0.018291302940521392,-0.01034724589477265,-0.0004635841557237841,-0.029675333740315724,-0.03372870237238379,25.219999313354492,0.43166211736508203,0.1411952460731317,0.1450166153474259,0.1786201968314956,0.15802257626655145,0.14616753986446146,0.1678355163728768,0.10437071978621226,0.16855414197525842,0.059917813052675295,0.15180157132812863,0.162150649789021,1
2016-01-14,-0.004775996611502853,0.016416781192953644,0.013495480162744267,0.043048975107788046,0.00874706642379608,0.011850840019271613,0.01887767857430256,0.004709158626884591,0.003372870158858454,0.015063878287899124,0.026797772008023246,0.007174149849437761,23.950000762939453,0.43152939055278877,0.1588068586158093,0.1611233559138714,0.2515582678816328,0.1646463599307066,0.15671296519417785,0.1864606272745078,0.10695214606500332,0.169643962500937,0.08121603872484716,0.18820672413666611,0.16619639484161233,1
2016-01-15,-0.1533211392380016,-0.021466194617827727,-0.020486605701479532,-0.0289439506969581,-0.022363784650573426,-0.017568567917498057,-0.028162248994968886,-0.015692115042069243,-0.016806766284249375,-0.00890439738182125,-0.014007446231346754,-0.020547906220906076,27.020000457763672,0.6294075655653227,0.17077918316785604,0.16823953897551625,0.2662142016616808,0.17541030313466952,0.1636056362714333,0.20583792001721316,0.1176012577811461,0.1774747761724723,0.0876242836018661,0.19187784544512082,0.1757833968457535,1
2016-01-19,-0.018129113109683792,0.00033244883213345844,-0.003100428715618553,-0.005470119900725878,-0.00011681339700742033,-5.1446343365402214e-05,0.000254051182447812,0.0029753387573110412,0.001700684736042124,0.003701797633194337,-3.739256996382334e-05,0.0009413796970347832,26.049999237060547,0.6695578930663029,0.1638743076903348,0.15731749722547786,0.26058910504012783,0.1677880991339217,0.15679595558891984,0.19614461113135562,0.11665133810436079,0.1652852466781727,0.08922148697870227,0.18428845001179153,0.16785996199249134,1
2016-01-20,0.10543504141779825,-0.012814844468421849,-0.0074111436033375,-0.026514074191749226,-0.019617266770498354,-0.012952359121698342,-0.00787231439894609,-0.012479530005384487,-0.02682501691246475,-0.022469416083102822,0.0019442850340380957,-0.008778340953933816,27.59000015258789,0.7751469646902408,0.16542833226979548,0.15723676572004763,0.2672976624254756,0.17434591352929404,0.1593440869700505,0.19350247366220827,0.11808425293189476,0.1848244993039863,0.11467013769149462,0.1845456705550131,0.16740153381533732,1
